Month,Make,Model,Segment,Sales_Rank,Cash_Rate_Percent,Sales_Total,Segment_Share_Percent,Retail_Offer,Media_Spend_Total
Aug-25,KGM,Torres,SUV Medium < $60K,,3.6,27.0,0.15%,Reduced Price,"$96,000"
Aug-25,Kia,Carnival,People Movers < $70K,,3.6,899.0,79.52%,,$0
Aug-25,Kia,Cerato,Small < $45K,,3.6,0.0,0.00%,,$0
Aug-25,Kia,EV3,SUV Small > $45K,,3.6,295.0,8.97%,Finance,"$168,000"
Aug-25,Kia,EV5,SUV Medium > $60K,,3.6,367.0,10.70%,,$0
Aug-25,Kia,EV6,SUV Large > $80K,,3.6,22.0,1.07%,,$0
Aug-25,Kia,EV9,SUV Upper Large < $120K,,3.6,23.0,1.38%,,$0
Aug-25,Kia,K4,Small < $45K,,3.6,533.0,11.36%,Finance,"$1,038,000"
Aug-25,Kia,Niro,SUV Small > $45K,,3.6,10.0,0.30%,,$0
Aug-25,Kia,Picanto,Micro,,3.6,705.0,94.51%,Driveaway,"$871,456"
Aug-25,Kia,Rio,Light < $30K,,3.6,0.0,0.00%,,$0
Aug-25,Kia,Seltos,SUV Small < $45K,,3.6,865.0,5.97%,,$0
Aug-25,Kia,Sorento,SUV Large < $80K,,3.6,569.0,5.08%,Finance,"$658,000"
Aug-25,Kia,Sportage,SUV Medium < $60K,,3.6,1653.0,8.33%,,$0
Aug-25,Kia,Stinger,Large < $70K,,3.6,0.0,0.00%,,$0
Aug-25,Kia,Stonic,SUV Light,,3.6,654.0,16.12%,Driveaway,"$625,557"
Aug-25,Kia,Tasman,PU/CC 4X4,,3.6,8.0,0.04%,Finance,"$1,234,000"
Aug-25,LDV,D90,SUV Large < $80K,,3.6,294.0,2.64%,Driveaway,$0
Aug-25,LDV,Deliver 7,Vans/CC 2.5-3.5t,,3.6,86.0,6.39%,,$0
Aug-25,LDV,Deliver 9,LD 3501-8000 kgs GVM,,3.6,12.0,1.25%,Driveaway,"$76,000"
Aug-25,LDV,G10,Vans/CC 2.5-3.5t,,3.6,160.0,11.88%,Driveaway,$0
Aug-25,LDV,MIFA,People Movers < $70K,,3.6,18.0,1.59%,Driveaway,"$15,000"
Aug-25,LDV,MIFA 9,People Movers > $70K,,3.6,0.0,0.00%,,$0
Aug-25,LDV,T60 Max,PU/CC 4X4,,3.6,461.0,2.50%,Reduced Price,"$5,135,649"
Aug-25,LDV,Terron 9,PU/CC 4X4,,3.6,48.0,0.26%,Driveaway,"$215,464"
Aug-25,LDV,V80,Vans/CC 2.5-3.5t,,3.6,0.0,0.00%,,$0
Aug-25,LDV,eDeliver 7,Vans/CC 2.5-3.5t,,3.6,14.0,1.04%,,$0
Aug-25,LDV,eT60,PU/CC 4X2,,3.6,1.0,0.05%,,$0
Aug-25,Lamborghini,Huracan,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,Lamborghini,Revuelto,Sports > $200K,,3.6,5.0,3.91%,,$0
Aug-25,Lamborghini,Urus,SUV Upper Large > $120K,,3.6,10.0,2.06%,,$0
Aug-25,Land Rover,Defender,SUV Large > $80K,,3.6,295.0,14.29%,,$0
Aug-25,Land Rover,Discovery,SUV Upper Large < $120K,,3.6,32.0,1.92%,Limited Edition;Pack;Rebate,"$92,464"
Aug-25,Land Rover,Discovery Sport,SUV Medium > $60K,,3.6,40.0,1.17%,,$0
Aug-25,Land Rover,Range Rover,SUV Upper Large > $120K,,3.6,35.0,7.22%,,$0
Aug-25,Land Rover,Range Rover Evoque,SUV Medium > $60K,,3.6,37.0,1.08%,,$0
Aug-25,Land Rover,Range Rover Sport,SUV Large > $80K,,3.6,202.0,9.79%,Rebate,"$1,165,000"
Aug-25,Land Rover,Range Rover Velar,SUV Large > $80K,,3.6,25.0,1.22%,,$0
Aug-25,Leapmotor,C10,SUV Medium < $60K,,3.6,29.0,0.16%,Factory Bonus,"$197,642"
Aug-25,Lexus,ES,Medium > $60K,,3.6,94.0,17.36%,,$0
Aug-25,Lexus,GX,SUV Upper Large > $120K,,3.6,105.0,21.61%,,$0
Aug-25,Lexus,LBX,SUV Small > $45K,,3.6,161.0,4.90%,,$0
Aug-25,Lexus,LC,Sports > $200K,,3.6,1.0,0.78%,,$0
Aug-25,Lexus,LM,People Movers > $70K,,3.6,12.0,7.84%,,$0
Aug-25,Lexus,LS,Upper Large > $100K,,3.6,1.0,4.76%,,$0
Aug-25,Lexus,LX,SUV Upper Large > $120K,,3.6,38.0,7.82%,,$0
Aug-25,Lexus,NX,SUV Medium > $60K,,3.6,442.0,12.86%,,$0
Aug-25,Lexus,RX,SUV Large > $80K,,3.6,200.0,9.70%,,$0
Aug-25,Lexus,RZ,SUV Large > $80K,,3.6,1.0,0.05%,,$0
Aug-25,Lexus,UX,SUV Small > $45K,,3.6,111.0,3.37%,,$0
Aug-25,Lotus,Eletre,SUV Upper Large > $120K,,3.6,1.0,0.21%,,$0
Aug-25,Lotus,Elise,Sports > $90K,,3.6,0.0,0.00%,,$0
Aug-25,Lotus,Emeya,Upper Large > $100K,,3.6,0.0,0.00%,,$0
Aug-25,Lotus,Emira,Sports > $90K,,3.6,7.0,2.14%,,$0
Aug-25,Lotus,Exige,Sports > $90K,,3.6,0.0,0.00%,,$0
Aug-25,MG,Cyberster,Sports > $90K,,3.6,2.0,0.61%,,$0
Aug-25,MG,MG HS,SUV Medium < $60K,,3.6,206.0,1.04%,Finance,"$43,598"
Aug-25,MG,MG IM5,Large > $70K,,3.6,10.0,6.80%,,$0
Aug-25,MG,MG IM6,SUV Large > $80K,,3.6,15.0,0.73%,,$0
Aug-25,MG,MG ZS,SUV Small < $45K,,3.6,701.0,4.85%,Driveaway,"$791,000"
Aug-25,MG,MG ZST,SUV Small < $45K,,3.6,1979.0,13.68%,Cash Back,"$11,250,046"
Aug-25,MG,MG3,Light < $30K,,3.6,418.0,35.45%,Driveaway,"$189,336"
Aug-25,MG,MG4,Small > $45K,,3.6,104.0,8.69%,Driveaway,"$148,160"
Aug-25,MG,MG5,Small < $45K,,3.6,57.0,1.22%,Driveaway,"$155,556"
Aug-25,MG,QS,SUV Large < $80K,,3.6,151.0,1.34%,Driveaway,"$1,443,846"
Aug-25,MG,S5,SUV Small < $45K,,3.6,284.0,1.97%,,$0
Aug-25,MINI,Aceman,Light > $30K,,3.6,55.0,11.60%,Driveaway,"$207,517"
Aug-25,MINI,Clubman,Small > $45K,,3.6,0.0,0.00%,,$0
Aug-25,MINI,Cooper,Light > $30K,,3.6,41.0,7.84%,Demonstrator;Finance,"$399,233"
Aug-25,MINI,Countryman,SUV Small > $45K,,3.6,171.0,5.21%,Demonstrator;Finance,"$476,624"
Aug-25,Mahindra,Pik-Up,PU/CC 4X4,,3.6,0.0,0.00%,,$0
Aug-25,Mahindra,Scorpio,SUV Medium < $60K,,3.6,0.0,0.00%,Driveaway,$0
Aug-25,Mahindra,XUV 3XO,SUV Small < $45K,,3.6,0.0,0.00%,Driveaway,$0
Aug-25,Mahindra,XUV700,SUV Medium < $60K,,3.6,0.0,0.00%,,$0
Aug-25,Maserati,Ghibli,Large > $70K,,3.6,0.0,0.00%,,$0
Aug-25,Maserati,GranCabrio,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,Maserati,Granturismo,Sports > $200K,,3.6,1.0,0.78%,,$0
Aug-25,Maserati,Grecale,SUV Medium > $60K,,3.6,21.0,0.61%,Demonstrator;Finance,"$56,260"
Aug-25,Maserati,Levante,SUV Large > $80K,,3.6,0.0,0.00%,,$0
Aug-25,Maserati,MC20,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,Maserati,Quattroporte,Upper Large > $100K,,3.6,0.0,0.00%,,$0
Aug-25,Mazda,2,Light < $30K,,3.6,21.0,1.78%,Driveaway,"$161,198"
Aug-25,Mazda,3,Small < $45K,,3.6,168.0,3.58%,Driveaway,"$304,158"
Aug-25,Mazda,6,Medium < $60K,,3.6,5.0,0.26%,Driveaway,"$13,694"
Aug-25,Mazda,BT-50,PU/CC 4X4,,3.6,26.0,1.25%,Driveaway,"$3,703,221"
Aug-25,Mazda,CX-3,SUV Light,,3.6,1269.0,31.30%,Driveaway,"$951,838"
Aug-25,Mazda,CX-30,SUV Small < $45K,,3.6,968.0,6.70%,Driveaway,"$527,429"
Aug-25,Mazda,CX-5,SUV Medium < $60K,,3.6,1492.0,7.53%,Driveaway,"$874,201"
Aug-25,Mazda,CX-60,SUV Medium > $60K,,3.6,386.0,11.24%,Driveaway,"$48,717"
Aug-25,Mazda,CX-70,SUV Large > $80K,,3.6,31.0,1.50%,,$0
Aug-25,Mazda,CX-8,SUV Large < $80K,,3.6,0.0,0.00%,,$0
Aug-25,Mazda,CX-80,SUV Large < $80K,,3.6,328.0,2.92%,Driveaway,"$8,856"
Aug-25,Mazda,CX-9,SUV Large < $80K,,3.6,0.0,0.00%,,$0
Aug-25,Mazda,CX-90,SUV Large > $80K,,3.6,61.0,2.96%,,$0
Aug-25,Mazda,MX-30,SUV Small < $45K,,3.6,0.0,0.00%,,$0
Aug-25,Mazda,MX-5,Sports < $90K,,3.6,61.0,11.67%,,$0
Aug-25,McLaren,620R,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,McLaren,720S,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,McLaren,720S Spider,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,McLaren,750S,Sports > $200K,,3.6,1.0,0.78%,,$0
Aug-25,McLaren,750S Spider,Sports > $200K,,3.6,3.0,2.34%,,$0
Aug-25,McLaren,765LT,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,McLaren,Artura,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,McLaren,Elva,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,McLaren,GT,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,McLaren,GTS,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,McLaren,Speedtail,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,Mercedes-Benz,A-Class,Small > $45K,,3.6,70.0,5.85%,Finance,"$350,000"
Aug-25,Mercedes-Benz,AMG GT,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,Mercedes-Benz,AMG GT4,Upper Large > $100K,,3.6,1.0,4.76%,,$0
Aug-25,Mercedes-Benz,B-Class,Small > $45K,,3.6,0.0,0.00%,,$0
Aug-25,Mercedes-Benz,C-Class,Medium > $60K,,3.6,0.0,0.00%,Limited Edition;Factory Bonus,"$107,500"
Aug-25,Mercedes-Benz,CLA-Class,Medium > $60K,,3.6,0.0,0.00%,Finance,"$77,500"
Aug-25,Mercedes-Benz,CLE-Class Convertible,Sports > $90K,,3.6,17.0,5.21%,Finance,"$32,500"
Aug-25,Mercedes-Benz,CLE-Class Coupe,Sports > $90K,,3.6,46.0,14.11%,Finance,"$112,500"
Aug-25,Mercedes-Benz,CLS-Class,Large > $70K,,3.6,0.0,0.00%,,$0
Aug-25,Mercedes-Benz,E-Class,Large > $70K,,3.6,0.0,0.00%,,$0
Aug-25,Mercedes-Benz,EQA,SUV Small > $45K,,3.6,132.0,4.01%,,$0
Aug-25,Mercedes-Benz,EQB,SUV Medium > $60K,,3.6,42.0,1.22%,,$0
Aug-25,Mercedes-Benz,EQC,SUV Medium > $60K,,3.6,0.0,0.00%,,$0
Aug-25,Mercedes-Benz,EQE,Large > $70K,,3.6,9.0,6.12%,,$0
Aug-25,Mercedes-Benz,EQE SUV,SUV Large > $80K,,3.6,166.0,8.04%,Reduced Price;Servicing,"$3,516,791"
Aug-25,Mercedes-Benz,EQS,Upper Large > $100K,,3.6,0.0,0.00%,,$0
Aug-25,Mercedes-Benz,EQS SUV,SUV Upper Large > $120K,,3.6,39.0,8.02%,,$0
Aug-25,Mercedes-Benz,EQV,People Movers > $70K,,3.6,7.0,4.58%,,$0
Aug-25,Mercedes-Benz,G-Class,SUV Upper Large > $120K,,3.6,51.0,10.50%,,$0
Aug-25,Mercedes-Benz,GLA-Class,SUV Small > $45K,,3.6,317.0,9.65%,Accessory,"$522,500"
Aug-25,Mercedes-Benz,GLB-Class,SUV Medium > $60K,,3.6,36.0,1.04%,Accessory,"$15,000"
Aug-25,Mercedes-Benz,GLC-Class,SUV Medium > $60K,,3.6,233.0,6.78%,Accessory,"$240,000"
Aug-25,Mercedes-Benz,GLC-Class Coupe,SUV Medium > $60K,,3.6,119.0,3.46%,,$0
Aug-25,Mercedes-Benz,GLE-Class,SUV Large > $80K,,3.6,152.0,7.36%,Reduced Price,"$1,460,000"
Aug-25,Mercedes-Benz,GLE-Class Coupe,SUV Large > $80K,,3.6,54.0,2.61%,,$0
Aug-25,Mercedes-Benz,GLS-Class,SUV Upper Large > $120K,,3.6,61.0,12.55%,Reduced Price,"$885,000"
Aug-25,Mercedes-Benz,Marco Polo,People Movers > $70K,,3.6,0.0,0.00%,,$0
Aug-25,Mercedes-Benz,S-Class,Upper Large > $100K,,3.6,4.0,19.05%,,$0
Aug-25,Mercedes-Benz,SL-Class,Sports > $200K,,3.6,1.0,0.78%,,$0
Aug-25,Mercedes-Benz,Sprinter,LD 3501-8000 kgs GVM,,3.6,2.0,0.20%,Cash Back,"$721,149"
Aug-25,Mercedes-Benz,V-Class,People Movers > $70K,,3.6,14.0,9.16%,,$0
Aug-25,Mercedes-Benz,Valente,People Movers > $70K,,3.6,0.0,0.00%,,$0
Aug-25,Mercedes-Benz,Vito,Vans/CC 2.5-3.5t,,3.6,70.0,5.20%,Driveaway,"$255,580"
Aug-25,Mercedes-Benz,Vito Tourer,People Movers > $70K,,3.6,8.0,5.23%,Cash Back,"$28,700"
Aug-25,Mitsubishi,ASX,SUV Small < $45K,,3.6,579.0,4.00%,,$0
Aug-25,Mitsubishi,Eclipse Cross,SUV Small < $45K,,3.6,221.0,1.53%,Servicing,"$133,737"
Aug-25,Mitsubishi,Mirage,Micro,,3.6,0.0,0.00%,,$0
Aug-25,Mitsubishi,Outlander,SUV Medium < $60K,,3.6,1775.0,8.95%,Cash Back,"$2,475,990"
Aug-25,Mitsubishi,Pajero Sport,SUV Large < $80K,,3.6,452.0,4.04%,Servicing;Driveaway,"$1,688,756"
Aug-25,Mitsubishi,Triton,PU/CC 4X4,,3.6,34.0,0.19%,Cash Back;Driveaway;Servicing,"$9,117,908"
Aug-25,Morgan,Plus 4,Sports > $90K,,3.6,0.0,0.00%,,$0
Aug-25,Nissan,Ariya,SUV Medium < $60K,,3.6,35.0,0.18%,Finance,"$21,241"
Aug-25,Nissan,Juke,SUV Light,,3.6,42.0,1.04%,,$0
Aug-25,Nissan,Leaf,Small > $45K,,3.6,0.0,0.00%,,$0
Aug-25,Nissan,Navara,PU/CC 4X4,,3.6,0.0,0.00%,Driveaway,"$2,847,638"
Aug-25,Nissan,Pathfinder,SUV Large < $80K,,3.6,58.0,0.52%,Finance,"$345,867"
Aug-25,Nissan,Patrol,SUV Upper Large < $120K,,3.6,397.0,23.83%,,$0
Aug-25,Nissan,Qashqai,SUV Small < $45K,,3.6,303.0,2.10%,Driveaway,"$557,129"
Aug-25,Nissan,X-Trail,SUV Medium < $60K,,3.6,1167.0,5.87%,Factory Bonus,"$1,902,416"
Aug-25,Nissan,Z,Sports < $90K,,3.6,17.0,3.25%,,$0
Aug-25,Omoda,9,SUV Large < $80K,,3.6,56.0,0.50%,Finance,"$197,925"
Aug-25,Peugeot,2008,SUV Small > $45K,,3.6,4.0,0.12%,,$0
Aug-25,Peugeot,3008,SUV Medium > $60K,,3.6,30.0,0.88%,Driveaway,"$3,879"
Aug-25,Peugeot,308,Small > $45K,,3.6,0.0,0.00%,,$0
Aug-25,Peugeot,408,SUV Medium > $60K,,3.6,9.0,0.27%,,$0
Aug-25,Peugeot,5008,SUV Large < $80K,,3.6,0.0,0.00%,,$0
Aug-25,Peugeot,508,Medium > $60K,,3.6,0.0,0.00%,,$0
Aug-25,Peugeot,Boxer,LD 3501-8000 kgs GVM,,3.6,0.0,0.00%,,$0
Aug-25,Peugeot,E-208,Light > $30K,,3.6,0.0,0.00%,,$0
Aug-25,Peugeot,Expert,Vans/CC 2.5-3.5t,,3.6,14.0,1.04%,Driveaway,"$63,319"
Aug-25,Peugeot,Partner,Vans/CC <= 2.5t,,3.6,45.0,34.09%,Reduced Price,"$44,384"
Aug-25,Polestar,2,Medium > $60K,,3.6,0.0,0.00%,Reduced Price,$0
Aug-25,Polestar,3,SUV Large > $80K,,3.6,0.0,0.00%,Driveaway,$0
Aug-25,Polestar,4,SUV Medium > $60K,,3.6,0.0,0.00%,Finance,$0
Aug-25,Porsche,718 Boxster,Sports > $90K,,3.6,13.0,3.99%,,$0
Aug-25,Porsche,718 Cayman,Sports > $90K,,3.6,18.0,5.51%,,$0
Aug-25,Porsche,911,Sports > $200K,,3.6,2.0,1.56%,,$0
Aug-25,Porsche,Cayenne,SUV Large > $80K,,3.6,143.0,6.94%,,$0
Aug-25,Porsche,Macan,SUV Medium > $60K,,3.6,151.0,4.40%,,$0
Aug-25,Porsche,Panamera,Upper Large > $100K,,3.6,0.0,0.00%,,$0
Aug-25,Porsche,Taycan,Large > $70K,,3.6,5.0,3.40%,,$0
Aug-25,RAM,1500,PU/CC > $100K,,3.6,221.0,34.16%,On-Roads,"$1,798,312"
Aug-25,RAM,2500,PU/CC > $100K,,3.6,39.0,6.03%,,$0
Aug-25,RAM,3500,PU/CC > $100K,,3.6,0.0,0.00%,,$0
Aug-25,RAM,SLT Big Horn,PU/CC > $100K,,3.6,0.0,0.00%,,
Aug-25,Renault,Arkana,SUV Small < $45K,,3.6,13.0,0.09%,Driveaway,"$2,919"
Aug-25,Renault,Captur,SUV Light,,3.6,0.0,0.00%,,$0
Aug-25,Renault,Duster,SUV Small < $45K,,3.6,27.0,0.19%,Driveaway,"$17,026"
Aug-25,Renault,Kangoo,Vans/CC <= 2.5t,,3.6,14.0,10.61%,,$0
Aug-25,Renault,Koleos,SUV Medium < $60K,,3.6,88.0,0.45%,Finance,"$151,198"
Aug-25,Renault,Master,LD 3501-8000 kgs GVM,,3.6,0.0,0.00%,Driveaway,"$48,752"
Aug-25,Renault,Master Bus,Light Buses < 20 Seats,,3.6,5.0,1.19%,,$0
Aug-25,Renault,Megane E-Tech,SUV Small > $45K,,3.6,9.0,0.27%,Driveaway,"$44,997"
Aug-25,Renault,Sports Megane,Small > $45K,,3.6,0.0,0.00%,,$0
Aug-25,Renault,Trafic,Vans/CC 2.5-3.5t,,3.6,33.0,2.45%,Driveaway,$0
Aug-25,Rolls-Royce,Cullinan,SUV Upper Large > $120K,,3.6,2.0,0.41%,,$0
Aug-25,Rolls-Royce,Ghost,Upper Large > $100K,,3.6,2.0,9.52%,,$0
Aug-25,Rolls-Royce,Phantom,Upper Large > $100K,,3.6,0.0,0.00%,,$0
Aug-25,Rolls-Royce,Spectre,Sports > $200K,,3.6,0.0,0.00%,,$0
Aug-25,Skoda,Elroq,SUV Medium < $60K,,3.6,23.0,0.12%,Limited Edition,"$2,997"
Aug-25,Skoda,Enyaq,SUV Medium > $60K,,3.6,18.0,0.53%,,$0
Aug-25,Skoda,Fabia,Light > $30K,,3.6,26.0,5.49%,Finance,"$68,400"
Aug-25,Skoda,Kamiq,SUV Small < $45K,,3.6,146.0,1.01%,Driveaway,"$563,226"
Aug-25,Skoda,Karoq,SUV Medium < $60K,,3.6,25.0,0.13%,Driveaway,"$32,858"
Aug-25,Skoda,Kodiaq,SUV Large < $80K,,3.6,83.0,0.74%,Driveaway,"$134,123"
Aug-25,Skoda,Octavia,Medium < $60K,,3.6,7.0,0.37%,Finance,"$27,724"
Aug-25,Skoda,Scala,Small < $45K,,3.6,8.0,0.17%,Finance,"$18,604"
Aug-25,Skoda,Superb,Large < $70K,,3.6,5.0,11.11%,Driveaway,"$153,207"
Aug-25,Smart,#1,SUV Medium < $60K,,3.6,0.0,0.00%,,$0
Aug-25,Smart,#3,SUV Medium < $60K,,3.6,0.0,0.00%,,$0
Aug-25,Subaru,BRZ,Sports < $90K,,3.6,49.0,9.36%,,$0
Aug-25,Subaru,Crosstrek,SUV Small < $45K,,3.6,766.0,5.29%,,$0
Aug-25,Subaru,Forester,SUV Medium < $60K,,3.6,1582.0,7.98%,,$0
Aug-25,Subaru,Impreza,Small < $45K,,3.6,0.0,0.00%,,$0
Aug-25,Subaru,Outback,SUV Large < $80K,,3.6,541.0,4.84%,Servicing;Roadside Assist,"$446,400"
Aug-25,Subaru,Solterra,SUV Medium > $60K,,3.6,5.0,0.15%,,$0
Aug-25,Subaru,WRX,Small > $45K,,3.6,16.0,1.34%,,$0
Aug-25,Subaru,XV,SUV Small < $45K,,3.6,0.0,0.00%,,$0
Aug-25,Suzuki,Baleno,Light < $30K,,3.6,0.0,0.00%,,$0
Aug-25,Suzuki,Fronx,SUV Light,,3.6,104.0,2.56%,Driveaway,"$334,849"
Aug-25,Suzuki,Ignis,SUV Light,,3.6,51.0,1.25%,Driveaway,"$70,741"
Aug-25,Suzuki,Jimny,SUV Light,,3.6,316.0,7.80%,,$0
Aug-25,Suzuki,S-Cross,SUV Small < $45K,,3.6,37.0,0.25%,Driveaway,"$68,400"
Aug-25,Suzuki,Swift,Light < $30K,,3.6,238.0,20.19%,Driveaway,"$113,756"
Aug-25,Suzuki,Vitara,SUV Small < $45K,,3.6,89.0,0.61%,Driveaway,"$419,523"
Aug-25,Tesla,Model 3,Medium > $60K,,3.6,0.0,0.00%,Factory Bonus,$0
Aug-25,Tesla,Model Y,SUV Medium > $60K,,3.6,0.0,0.00%,Factory Bonus,$0
Aug-25,Toyota,86,Sports < $90K,,3.6,0.0,0.00%,,$0
Aug-25,Toyota,C-HR,SUV Small > $45K,,3.6,284.0,8.64%,Finance,"$597,141"
Aug-25,Toyota,Camry,Medium < $60K,,3.6,1170.0,61.65%,,$0
Aug-25,Toyota,Coaster,Light Buses => 20 Seats,,3.6,52.0,100.00%,,$0
Aug-25,Toyota,Corolla,Small < $45K,,3.6,434.0,9.25%,,$0
Aug-25,Toyota,Corolla Cross,SUV Small < $45K,,3.6,1269.0,8.78%,,$0
Aug-25,Toyota,Fortuner,SUV Large < $80K,,3.6,350.0,3.13%,,$0
Aug-25,Toyota,GR86,Sports < $90K,,3.6,72.0,13.76%,,$0
Aug-25,Toyota,Granvia,People Movers > $70K,,3.6,0.0,0.00%,,$0
Aug-25,Toyota,HiAce,Vans/CC 2.5-3.5t,,3.6,366.0,87.35%,,$0
Aug-25,Toyota,HiLux,PU/CC 4X4,,3.6,19.0,0.10%,,$0
Aug-25,Toyota,Kluger,SUV Large < $80K,,3.6,693.0,6.19%,Finance,"$1,391,268"
Aug-25,Toyota,LandCruiser 200,SUV Upper Large < $120K,,3.6,7.0,0.42%,,$0
Aug-25,Toyota,LandCruiser 300,SUV Upper Large < $120K,,3.6,1109.0,66.57%,,$0
Aug-25,Toyota,LandCruiser 70,PU/CC 4X4,,3.6,0.0,0.00%,,$0
Aug-25,Toyota,Mirai,Large > $70K,,3.6,0.0,0.00%,,$0
Aug-25,Toyota,Prado,SUV Large < $80K,,3.6,2033.0,18.15%,,$0
Aug-25,Toyota,RAV4,SUV Medium < $60K,,3.6,4115.0,20.75%,,$0
Aug-25,Toyota,Supra,Sports > $90K,,3.6,29.0,8.90%,,$0
Aug-25,Toyota,Tundra,PU/CC > $100K,,3.6,74.0,11.43%,,$0
Aug-25,Toyota,Yaris,Light < $30K,,3.6,218.0,18.50%,,$0
Aug-25,Toyota,Yaris Cross,SUV Light,,3.6,771.0,19.01%,,$0
Aug-25,Toyota,bZ4X,SUV Medium > $60K,,3.6,114.0,3.32%,Finance;Accessory,"$363,015"
Aug-25,Volkswagen,Amarok,PU/CC 4X4,,3.6,423.0,2.29%,Driveaway,"$2,862,297"
Aug-25,Volkswagen,Arteon,Medium > $60K,,3.6,0.0,0.00%,,$0
Aug-25,Volkswagen,Caddy,Vans/CC <= 2.5t,,3.6,12.0,1.07%,,$0
Aug-25,Volkswagen,California,People Movers > $70K,,3.6,0.0,0.00%,,$0
Aug-25,Volkswagen,Caravelle,People Movers < $70K,,3.6,0.0,0.00%,,$0
Aug-25,Volkswagen,Crafter,LD 3501-8000 kgs GVM,,3.6,0.0,0.00%,,$0
Aug-25,Volkswagen,Crafter Kampervan,LD 3501-8000 kgs GVM,,3.6,1.0,0.10%,,$0
Aug-25,Volkswagen,Golf,Small > $45K,,3.6,0.0,0.00%,Driveaway,"$197,582"
Aug-25,Volkswagen,I.D. Buzz,People Movers > $70K,,3.6,70.0,45.76%,,$0
Aug-25,Volkswagen,I.D. Buzz Cargo,Vans/CC 2.5-3.5t,,3.6,11.0,0.82%,,$0
Aug-25,Volkswagen,ID. 4,SUV Medium > $60K,,3.6,219.0,6.37%,Servicing,"$396,720"
Aug-25,Volkswagen,ID. 5,SUV Medium > $60K,,3.6,52.0,1.51%,Servicing,"$111,720"
Aug-25,Volkswagen,Multivan,People Movers > $70K,,3.6,33.0,21.57%,,$0
Aug-25,Volkswagen,Passat,Medium < $60K,,3.6,0.0,0.00%,,$0
Aug-25,Volkswagen,Passat Alltrack,SUV Large < $80K,,3.6,0.0,0.00%,,$0
Aug-25,Volkswagen,Polo,Light > $30K,,3.6,90.0,18.98%,Driveaway,"$147,322"
Aug-25,Volkswagen,T-Cross,SUV Light,,3.6,97.0,2.39%,Driveaway,"$529,948"
Aug-25,Volkswagen,T-Roc,SUV Small > $45K,,3.6,324.0,9.86%,Driveaway,"$1,152,106"
Aug-25,Volkswagen,Tayron,SUV Large < $80K,,3.6,144.0,1.29%,,$0
Aug-25,Volkswagen,Tiguan,SUV Medium < $60K,,3.6,437.0,2.21%,Servicing,"$476,520"
Aug-25,Volkswagen,Tiguan Allspace,SUV Large < $80K,,3.6,203.0,1.81%,Driveaway,"$298,187"
Aug-25,Volkswagen,Touareg,SUV Large > $80K,,3.6,58.0,2.81%,Fuel Card;Servicing,"$264,600"
Aug-25,Volkswagen,Transporter,Vans/CC 2.5-3.5t,,3.6,0.0,0.00%,,$0
Aug-25,Volvo,C40,SUV Small > $45K,,3.6,7.0,0.21%,,$0
Aug-25,Volvo,ES90,Large > $70K,,3.6,0.0,0.00%,,$0
Aug-25,Volvo,EX30,SUV Small > $45K,,3.6,71.0,2.16%,,$0
Aug-25,Volvo,EX40,SUV Small > $45K,,3.6,43.0,1.31%,,$0
Aug-25,Volvo,EX90,SUV Large > $80K,,3.6,18.0,0.88%,,$0
Aug-25,Volvo,S60,Medium > $60K,,3.6,0.0,0.00%,,$0
Aug-25,Volvo,V60 Cross Country,Medium > $60K,,3.6,5.0,0.92%,,$0
Aug-25,Volvo,XC40,SUV Small > $45K,,3.6,239.0,7.28%,,$0
Aug-25,Volvo,XC60,SUV Medium > $60K,,3.6,193.0,5.63%,Driveaway,"$218,829"
Aug-25,Volvo,XC90,SUV Large > $80K,,3.6,65.0,3.15%,,$0
Aug-25,XPeng,G6,SUV Medium < $60K,,3.6,0.0,0.00%,,$0
Aug-25,Zeekr,7X,SUV Medium < $60K,,3.6,0.0,0.00%,,$0
Aug-25,Zeekr,9,People Movers > $70K,,3.6,9.0,5.88%,,$0
Aug-25,Zeekr,X,SUV Small > $45K,,3.6,79.0,2.40%,,$0
Dec-23,Alfa Romeo,Giulia,Medium > $60K,,4.35,11.0,0.55%,Reduced Price,"$35,500"
Dec-23,Alfa Romeo,Junior,SUV Light,,4.35,0.0,0.00%,,$0
Dec-23,Alfa Romeo,Stelvio,SUV Medium > $60K,,4.35,12.0,0.28%,Reduced Price,"$55,000"
Dec-23,Alfa Romeo,Tonale,SUV Small > $45K,,4.35,34.0,1.09%,,$0
Dec-23,Asiastar,B12,Light Buses < 20 Seats,,4.35,0.0,0.00%,,$0
