Month,Make,Model,Segment,Sales_Rank,Cash_Rate_Percent,Sales_Total,Segment_Share_Percent,Retail_Offer,Media_Spend_Total
Jun-24,Skoda,Elroq,SUV Medium < $60K,,4.35,0,0.00%,,$0
Jun-24,Skoda,Enyaq,SUV Medium > $60K,,4.35,0,0.00%,,$0
Jun-24,Skoda,Fabia,Light > $30K,,4.35,21,7.14%,Limited Edition;Demonstrator;Finance,"$67,056"
Jun-24,Skoda,Kamiq,SUV Small < $45K,,4.35,103,0.77%,Demonstrator;Finance,"$267,193"
Jun-24,Skoda,Karoq,SUV Medium < $60K,,4.35,87,0.43%,Demonstrator;Finance,"$209,597"
Jun-24,Skoda,Kodiaq,SUV Large < $80K,,4.35,129,1.18%,Demonstrator;Finance,"$427,744"
Jun-24,Skoda,Octavia,Medium < $60K,,4.35,16,0.55%,Demonstrator;Finance,"$244,748"
Jun-24,Skoda,Scala,Small < $45K,,4.35,14,0.20%,Demonstrator;Finance,"$38,729"
Jun-24,Skoda,Superb,Large < $70K,,4.35,2,14.29%,Demonstrator;Finance,"$18,227"
Jun-24,Smart,#1,SUV Medium < $60K,,4.35,0,0.00%,,$0
Jun-24,Smart,#3,SUV Medium < $60K,,4.35,0,0.00%,,$0
Jun-24,Subaru,BRZ,Sports < $90K,,4.35,108,52.68%,Pack,"$411,950"
Jun-24,Subaru,Crosstrek,SUV Small < $45K,,4.35,1294,9.66%,Pack,"$3,509,190"
Jun-24,Subaru,Forester,SUV Medium < $60K,,4.35,1309,6.36%,Fuel Card;On-Roads;Roadside Assist,"$1,776,600"
Jun-24,Subaru,Impreza,Small < $45K,,4.35,0,0.00%,Limited Edition;Pack,"$547,883"
Jun-24,Subaru,Outback,SUV Large < $80K,,4.35,1286,11.81%,Pack,"$2,239,640"
Jun-24,Subaru,Solterra,SUV Medium > $60K,,4.35,31,0.47%,,$0
Jun-24,Subaru,WRX,Small > $45K,,4.35,39,2.03%,Pack,"$940,710"
Jun-24,Subaru,XV,SUV Small < $45K,,4.35,0,0.00%,,$0
Jun-24,Suzuki,Baleno,Light < $30K,,4.35,0,0.00%,,$0
Jun-24,Suzuki,Fronx,SUV Light,,4.35,0,0.00%,,$0
Jun-24,Suzuki,Ignis,SUV Light,,4.35,116,2.82%,Driveaway,"$75,463"
Jun-24,Suzuki,Jimny,SUV Light,,4.35,795,19.35%,,$0
Jun-24,Suzuki,S-Cross,SUV Small < $45K,,4.35,22,0.17%,Finance,"$41,000"
Jun-24,Suzuki,Swift,Light < $30K,,4.35,625,24.42%,Driveaway,"$158,702"
Jun-24,Suzuki,Vitara,SUV Small < $45K,,4.35,212,1.59%,Limited Edition;Accessory,"$827,653"
Jun-24,Tesla,Model 3,Medium > $60K,,4.35,1777,57.85%,,$0
Jun-24,Tesla,Model Y,SUV Medium > $60K,,4.35,2906,44.21%,,$0
Jun-24,Toyota,86,Sports < $90K,,4.35,0,0.00%,,$0
Jun-24,Toyota,C-HR,SUV Small > $45K,,4.35,372,7.62%,,$0
Jun-24,Toyota,Camry,Medium < $60K,,4.35,2013,68.05%,,$0
Jun-24,Toyota,Coaster,Light Buses => 20 Seats,,4.35,31,100.00%,,$0
Jun-24,Toyota,Corolla,Small < $45K,,4.35,743,11.10%,,$0
Jun-24,Toyota,Corolla Cross,SUV Small < $45K,,4.35,594,4.42%,,$0
Jun-24,Toyota,Fortuner,SUV Large < $80K,,4.35,224,2.07%,,$0
Jun-24,Toyota,GR86,Sports < $90K,,4.35,14,6.83%,,$0
Jun-24,Toyota,Granvia,People Movers > $70K,,4.35,12,7.99%,,$0
Jun-24,Toyota,HiAce,Vans/CC 2.5-3.5t,,4.35,352,80.73%,,$0
Jun-24,Toyota,HiLux,PU/CC 4X4,,4.35,74,0.35%,,$0
Jun-24,Toyota,Kluger,SUV Large < $80K,,4.35,933,8.56%,,$0
Jun-24,Toyota,LandCruiser 200,SUV Upper Large < $120K,,4.35,0,0.00%,,$0
Jun-24,Toyota,LandCruiser 300,SUV Upper Large < $120K,,4.35,1151,56.15%,,$0
Jun-24,Toyota,LandCruiser 70,PU/CC 4X4,,4.35,0,0.00%,,$0
Jun-24,Toyota,Mirai,Large > $70K,,4.35,4,2.25%,,$0
Jun-24,Toyota,Prado,SUV Large < $80K,,4.35,26,0.24%,,$0
Jun-24,Toyota,RAV4,SUV Medium < $60K,,4.35,3907,18.99%,,$0
Jun-24,Toyota,Supra,Sports > $90K,,4.35,29,5.09%,,$0
Jun-24,Toyota,Tundra,PU/CC > $100K,,4.35,20,2.21%,,$0
Jun-24,Toyota,Yaris,Light < $30K,,4.35,256,10.00%,,$0
Jun-24,Toyota,Yaris Cross,SUV Light,,4.35,523,12.73%,,$0
Jun-24,Toyota,bZ4X,SUV Medium > $60K,,4.35,97,1.48%,Lease;Roadside Assist;Accessory,"$20,400"
Jun-24,Volkswagen,Amarok,PU/CC 4X4,,4.35,1010,4.77%,Servicing,$0
Jun-24,Volkswagen,Arteon,Medium > $60K,,4.35,5,0.16%,Servicing,$0
Jun-24,Volkswagen,Caddy,Vans/CC <= 2.5t,,4.35,12,0.83%,,$0
Jun-24,Volkswagen,California,People Movers > $70K,,4.35,15,10.01%,,$0
Jun-24,Volkswagen,Caravelle,People Movers < $70K,,4.35,0,0.00%,,$0
Jun-24,Volkswagen,Crafter,LD 3501-8000 kgs GVM,,4.35,0,0.00%,,$0
Jun-24,Volkswagen,Crafter Kampervan,LD 3501-8000 kgs GVM,,4.35,1,0.08%,,$0
Jun-24,Volkswagen,Golf,Small > $45K,,4.35,1,0.05%,Driveaway,$0
Jun-24,Volkswagen,I.D. Buzz,People Movers > $70K,,4.35,0,0.00%,,$0
Jun-24,Volkswagen,I.D. Buzz Cargo,Vans/CC 2.5-3.5t,,4.35,0,0.00%,,$0
Jun-24,Volkswagen,ID. 4,SUV Medium > $60K,,4.35,0,0.00%,,$0
Jun-24,Volkswagen,ID. 5,SUV Medium > $60K,,4.35,0,0.00%,,$0
Jun-24,Volkswagen,Multivan,People Movers > $70K,,4.35,80,53.34%,Factory Bonus;Servicing,"$318,500"
Jun-24,Volkswagen,Passat,Medium < $60K,,4.35,0,0.00%,Servicing,$0
Jun-24,Volkswagen,Passat Alltrack,SUV Large < $80K,,4.35,6,0.06%,Servicing,$0
Jun-24,Volkswagen,Polo,Light > $30K,,4.35,154,52.38%,Driveaway,"$228,723"
Jun-24,Volkswagen,T-Cross,SUV Light,,4.35,8,0.19%,,$0
Jun-24,Volkswagen,T-Roc,SUV Small > $45K,,4.35,883,18.06%,Factory Bonus,"$12,264"
Jun-24,Volkswagen,Tayron,SUV Large < $80K,,4.35,0,0.00%,,$0
Jun-24,Volkswagen,Tiguan,SUV Medium < $60K,,4.35,662,3.20%,Driveaway,"$2,173,922"
Jun-24,Volkswagen,Tiguan Allspace,SUV Large < $80K,,4.35,374,3.45%,Factory Bonus,"$404,129"
Jun-24,Volkswagen,Touareg,SUV Large > $80K,,4.35,61,2.60%,Factory Bonus,$0
Jun-24,Volkswagen,Transporter,Vans/CC 2.5-3.5t,,4.35,0,0.00%,,$0
Jun-24,Volvo,C40,SUV Small > $45K,,4.35,68,1.38%,Driveaway,"$203,021"
Jun-24,Volvo,ES90,Large > $70K,,4.35,0,0.00%,,$0
Jun-24,Volvo,EX30,SUV Small > $45K,,4.35,420,8.59%,,$0
Jun-24,Volvo,EX40,SUV Small > $45K,,4.35,0,0.00%,,$0
Jun-24,Volvo,EX90,SUV Large > $80K,,4.35,0,0.00%,,$0
Jun-24,Volvo,S60,Medium > $60K,,4.35,8,0.26%,On-Roads,"$15,297"
Jun-24,Volvo,V60 Cross Country,Medium > $60K,,4.35,12,0.39%,On-Roads,"$40,314"
Jun-24,Volvo,XC40,SUV Small > $45K,,4.35,258,5.29%,On-Roads,"$474,458"
Jun-24,Volvo,XC60,SUV Medium > $60K,,4.35,222,3.38%,On-Roads,"$422,101"
Jun-24,Volvo,XC90,SUV Large > $80K,,4.35,94,4.01%,On-Roads,"$232,896"
Jun-24,XPeng,G6,SUV Medium < $60K,,4.35,0,0.00%,,$0
Jun-24,Zeekr,7X,SUV Medium < $60K,,4.35,0,0.00%,,$0
Jun-24,Zeekr,9,People Movers > $70K,,4.35,0,0.00%,,$0
Jun-24,Zeekr,X,SUV Small > $45K,,4.35,0,0.00%,,$0
Jun-25,Alfa Romeo,Giulia,Medium > $60K,,3.85,36,5.05%,Driveaway,"$325,858"
Jun-25,Alfa Romeo,Junior,SUV Light,,3.85,0,0.00%,,$0
Jun-25,Alfa Romeo,Stelvio,SUV Medium > $60K,,3.85,17,0.39%,Driveaway,"$69,985"
Jun-25,Alfa Romeo,Tonale,SUV Small > $45K,,3.85,11,0.25%,,$0
Jun-25,Asiastar,B12,Light Buses < 20 Seats,,3.85,0,0.00%,,$0
Jun-25,Asiastar,C11,LD 3501-8000 kgs GVM,,3.85,0,0.00%,,$0
Jun-25,Asiastar,D11,LD 3501-8000 kgs GVM,,3.85,0,0.00%,,$0
Jun-25,Aston Martin,DB11,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Aston Martin,DB12,Sports > $200K,,3.85,1,0.75%,,$0
Jun-25,Aston Martin,DBS Superleggera,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Aston Martin,DBS Superleggera Volante,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Aston Martin,DBX,SUV Upper Large > $120K,,3.85,8,1.65%,,$0
Jun-25,Aston Martin,V12 Vantage,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Aston Martin,V8 Vantage,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Aston Martin,Vanquish,Sports > $200K,,3.85,4,2.99%,,$0
Jun-25,Audi,A1,Light > $30K,,3.85,53,8.58%,,$0
Jun-25,Audi,A3,Small > $45K,,3.85,130,8.21%,Finance,"$453,818"
Jun-25,Audi,A4,Medium > $60K,,3.85,0,0.00%,,$0
Jun-25,Audi,A4 Allroad,Medium > $60K,,3.85,0,0.00%,,$0
Jun-25,Audi,A5,Medium > $60K,,3.85,0,0.00%,,$0
Jun-25,Audi,A6,Large > $70K,,3.85,8,4.02%,,$0
Jun-25,Audi,A6 Allroad,Large > $70K,,3.85,0,0.00%,,$0
Jun-25,Audi,A7,Large > $70K,,3.85,5,2.51%,,$0
Jun-25,Audi,A8,Upper Large > $100K,,3.85,1,2.63%,,$0
Jun-25,Audi,Q2,SUV Small > $45K,,3.85,116,2.78%,,$0
Jun-25,Audi,Q3,SUV Small > $45K,,3.85,474,11.40%,Finance,"$152,265"
Jun-25,Audi,Q4 e-tron,SUV Medium > $60K,,3.85,100,2.30%,,$0
Jun-25,Audi,Q5,SUV Medium > $60K,,3.85,223,5.12%,Reduced Price,"$926,388"
Jun-25,Audi,Q6 e-Tron,SUV Medium > $60K,,3.85,36,0.83%,,$0
Jun-25,Audi,Q7,SUV Large > $80K,,3.85,178,6.13%,Reduced Price,"$2,283,368"
Jun-25,Audi,Q8,SUV Large > $80K,,3.85,50,1.72%,,$0
Jun-25,Audi,Q8 e-tron,SUV Large > $80K,,3.85,3,0.09%,,$0
Jun-25,Audi,TT,Sports > $90K,,3.85,0,0.00%,,$0
Jun-25,Audi,e-tron,SUV Large > $80K,,3.85,0,0.00%,,$0
Jun-25,Audi,e-tron GT,Large > $70K,,3.85,2,1.00%,,$0
Jun-25,BMW,1 Series,Small > $45K,,3.85,129,8.16%,Finance,"$71,892"
Jun-25,BMW,2 Series,Sports > $90K,,3.85,155,43.78%,,$0
Jun-25,BMW,2 Series Gran Coupe,Small > $45K,,3.85,48,3.04%,,$0
Jun-25,BMW,3 Series,Medium > $60K,,3.85,14,1.97%,,$0
Jun-25,BMW,4 Series,Sports > $90K,,3.85,18,5.07%,,$0
Jun-25,BMW,4 Series Gran Coupe,Medium > $60K,,3.85,2,0.28%,,$0
Jun-25,BMW,5 Series,Large > $70K,,3.85,3,1.51%,,$0
Jun-25,BMW,6 Series Gran Turismo,Upper Large > $100K,,3.85,0,0.00%,,
Jun-25,BMW,7 Series,Upper Large > $100K,,3.85,5,13.16%,,$0
Jun-25,BMW,8 Series,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,BMW,8 Series Gran Coupe,Upper Large > $100K,,3.85,3,7.89%,,$0
Jun-25,BMW,X1,SUV Small > $45K,,3.85,252,6.06%,Finance,"$96,037"
Jun-25,BMW,X2,SUV Small > $45K,,3.85,71,1.71%,,$0
Jun-25,BMW,X3,SUV Medium > $60K,,3.85,474,10.85%,,$0
Jun-25,BMW,X4,SUV Medium > $60K,,3.85,40,0.91%,,$0
Jun-25,BMW,X5,SUV Large > $80K,,3.85,420,14.48%,Finance,"$1,344,842"
Jun-25,BMW,X6,SUV Large > $80K,,3.85,102,3.51%,,$0
Jun-25,BMW,X7,SUV Upper Large > $120K,,3.85,92,18.93%,Finance,"$544,551"
Jun-25,BMW,XM,SUV Upper Large > $120K,,3.85,14,2.88%,,$0
Jun-25,BMW,Z4,Sports > $90K,,3.85,5,1.41%,,$0
Jun-25,BMW,i4 Gran Coupe,Medium > $60K,,3.85,84,11.80%,Finance,"$641,518"
Jun-25,BMW,i5,Large > $70K,,3.85,4,2.01%,Finance,"$14,703"
Jun-25,BMW,i7,Upper Large > $100K,,3.85,5,13.15%,,$0
Jun-25,BMW,iX,SUV Large > $80K,,3.85,63,2.16%,Finance,"$80,528"
Jun-25,BMW,iX1,SUV Small > $45K,,3.85,268,6.45%,Finance,"$2,031,798"
Jun-25,BMW,iX2,SUV Small > $45K,,3.85,167,4.02%,Finance,"$1,404,425"
Jun-25,BMW,iX3,SUV Medium > $60K,,3.85,20,0.46%,,$0
Jun-25,BYD,Atto 3,SUV Medium < $60K,,3.85,576,2.61%,Lease,"$235,141"
Jun-25,BYD,Dolphin,Small < $45K,,3.85,561,10.38%,Lease,"$547,276"
Jun-25,BYD,E6,People Movers < $70K,,3.85,0,0.00%,,$0
Jun-25,BYD,Seal,Medium < $60K,,3.85,627,40.46%,Lease,"$1,281,960"
Jun-25,BYD,Sealion 6,SUV Medium < $60K,,3.85,1604,7.25%,Cash Back,"$3,444,000"
Jun-25,BYD,Sealion 7,SUV Medium < $60K,,3.85,1795,8.11%,Lease,"$4,333,216"
Jun-25,BYD,Shark 6,PU/CC 4X4,,3.85,2993,12.14%,Finance,"$11,983,505"
Jun-25,BYD,T3,Vans/CC <= 2.5t,,3.85,0,0.00%,,$0
Jun-25,Bentley,Bentayga,SUV Upper Large > $120K,,3.85,2,0.42%,,$0
Jun-25,Bentley,Continental GT,Sports > $200K,,3.85,3,2.24%,,$0
Jun-25,Bentley,Continental GTC,Sports > $200K,,3.85,2,1.49%,,$0
Jun-25,Bentley,Flying Spur,Upper Large > $100K,,3.85,1,2.63%,,$0
Jun-25,Cadillac,Lyriq,SUV Medium > $60K,,3.85,0,0.00%,,$0
Jun-25,Caterham,7,Sports > $90K,,3.85,0,0.00%,,$0
Jun-25,Chery,C5,SUV Small < $45K,,3.85,383,2.40%,Factory Bonus,"$339,000"
Jun-25,Chery,E5,SUV Small < $45K,,3.85,85,0.53%,Factory Bonus,$0
Jun-25,Chery,Tiggo 4,SUV Small < $45K,,3.85,1768,11.12%,,$0
Jun-25,Chery,Tiggo 7,SUV Medium < $60K,,3.85,581,2.62%,,$0
Jun-25,Chery,Tiggo 8,SUV Large < $80K,,3.85,207,1.44%,Driveaway,"$656,000"
Jun-25,Chevrolet,Corvette,Sports > $90K,,3.85,3,0.84%,,$0
Jun-25,Chevrolet,Silverado,PU/CC > $100K,,3.85,403,50.83%,Servicing,"$294,120"
Jun-25,Chrysler,300,Upper Large < $100K,,3.85,0,0.00%,,$0
Jun-25,Citroen,C3,Light > $30K,,3.85,1,0.16%,,$0
Jun-25,Citroen,C4,SUV Small < $45K,,3.85,0,0.00%,,$0
Jun-25,Citroen,C5 Aircross,SUV Medium < $60K,,3.85,0,0.00%,,$0
Jun-25,Citroen,C5 X,Large < $70K,,3.85,0,0.00%,,$0
Jun-25,Cupra,Ateca,SUV Small > $45K,,3.85,8,0.20%,Driveaway,"$47,618"
Jun-25,Cupra,Born,Small > $45K,,3.85,8,0.51%,Driveaway,"$121,198"
Jun-25,Cupra,Formentor,SUV Small > $45K,,3.85,223,5.36%,Finance,"$1,990,666"
Jun-25,Cupra,Leon,Small > $45K,,3.85,19,1.21%,Limited Edition,"$191,419"
Jun-25,Cupra,Tavascan,SUV Medium > $60K,,3.85,62,1.41%,,$0
Jun-25,Cupra,Terramar,SUV Medium > $60K,,3.85,41,0.94%,,$0
Jun-25,Deepal,E07,SUV Medium > $60K,,3.85,0,0.00%,,$0
Jun-25,Deepal,S07,SUV Medium < $60K,,3.85,32,0.14%,,$0
Jun-25,Dodge,Journey,SUV Large < $80K,,3.85,0,0.00%,,
Jun-25,Farizon,SuperVan,Vans/CC 2.5-3.5t,,3.85,0,0.00%,,$0
Jun-25,Ferrari,12Cilindri,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Ferrari,296 GTB,Sports > $200K,,3.85,2,1.49%,,$0
Jun-25,Ferrari,296 GTS,Sports > $200K,,3.85,4,2.99%,,$0
Jun-25,Ferrari,812 GTS,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Ferrari,812 Superfast,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Ferrari,Ferrari 812 Competizione,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Ferrari,Portofino,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Ferrari,Purosangue,SUV Upper Large > $120K,,3.85,3,0.62%,,$0
Jun-25,Ferrari,Roma,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Ferrari,SF90 Spider,Sports > $200K,,3.85,1,0.75%,,$0
Jun-25,Ferrari,SF90 Stradale,Sports > $200K,,3.85,0,0.00%,,$0
Jun-25,Fiat,500,Micro,,3.85,34,4.49%,Limited Edition,"$89,220"
Jun-25,Fiat,Ducato,LD 3501-8000 kgs GVM,,3.85,0,0.00%,,$0
Jun-25,Ford,Escape,SUV Medium < $60K,,3.85,0,0.00%,,$0
Jun-25,Ford,Everest,SUV Large < $80K,,3.85,2705,18.70%,Limited Edition,$0
Jun-25,Ford,F-150,PU/CC > $100K,,3.85,11,1.39%,Driveaway,"$154,801"
Jun-25,Ford,Fiesta,Light < $30K,,3.85,0,0.00%,,$0
Jun-25,Ford,Mustang,Sports < $90K,,3.85,36,4.85%,,$0
Jun-25,Ford,Mustang Mach-E,SUV Large > $80K,,3.85,28,0.96%,Driveaway,"$243,857"
Jun-25,Ford,Puma,SUV Light,,3.85,0,0.00%,,$0
Jun-25,Ford,Ranger,PU/CC 4X4,,3.85,1,0.04%,Driveaway,"$4,031,211"
Jun-25,Ford,Tourneo,People Movers < $70K,,3.85,78,6.59%,Driveaway,"$143,521"
Jun-25,Ford,Transit,LD 3501-8000 kgs GVM,,3.85,0,0.00%,Driveaway,"$492,146"
Jun-25,Ford,Transit Custom,Vans/CC 2.5-3.5t,,3.85,371,16.84%,Driveaway,"$1,104,708"
Jun-25,Foton,Tunland,PU/CC 4X4,,3.85,0,0.00%,,$0
Jun-25,GMC,Yukon,SUV Upper Large > $120K,,3.85,41,8.44%,,$0
Jun-25,GWM,Cannon,PU/CC 4X4,,3.85,0,0.00%,,$0
Jun-25,GWM,Cannon Alpha,PU/CC 4X4,,3.85,269,1.08%,Driveaway,"$847,459"
Jun-25,GWM,Haval H6,SUV Medium < $60K,,3.85,1278,5.77%,Driveaway,"$841,000"
Jun-25,GWM,Haval H7,SUV Medium < $60K,,3.85,0,0.00%,,$0
Jun-25,GWM,Haval Jolion,SUV Small < $45K,,3.85,2000,12.58%,Driveaway,"$2,852,000"
Jun-25,GWM,Ora,Small > $45K,,3.85,60,3.79%,Cash Back,"$116,000"
Jun-25,GWM,Tank 300,SUV Large < $80K,,3.85,630,4.36%,Driveaway,$0
Jun-25,GWM,Tank 500,SUV Large < $80K,,3.85,153,1.06%,Cash Back,"$16,000"
Jun-25,GWM,Ute,PU/CC 4X4,,3.85,0,0.00%,,$0
Jun-25,Geely,EX5,SUV Medium < $60K,,3.85,822,3.71%,Factory Bonus;Accessory;Gift Card,"$3,204,000"
Jun-25,Genesis,G70,Medium > $60K,,3.85,0,0.00%,,$0
Jun-25,Genesis,G80,Large > $70K,,3.85,3,1.51%,,$0
Jun-25,Genesis,GV60,SUV Small > $45K,,3.85,0,0.00%,,$0
Jun-25,Genesis,GV70,SUV Medium > $60K,,3.85,135,3.09%,,$0
Jun-25,Genesis,GV80,SUV Large > $80K,,3.85,23,0.79%,Reduced Price;Finance;Cash Back,"$198,000"
Jun-25,Hino,300 Series,LD 3501-8000 kgs GVM,,3.85,0,0.00%,,$0
Jun-25,Honda,Accord,Medium < $60K,,3.85,7,0.45%,Finance,"$14,940"
Jun-25,Honda,CR-V,SUV Medium < $60K,,3.85,578,2.62%,Reduced Price;Gift Card,"$948,538"
Jun-25,Honda,Civic,Small > $45K,,3.85,60,3.79%,Finance,"$100,405"
Jun-25,Honda,HR-V,SUV Small < $45K,,3.85,523,3.29%,Finance,"$648,121"
Jun-25,Honda,ZR-V,SUV Medium < $60K,,3.85,343,1.54%,Reduced Price;Gift Card,"$653,585"
Jun-25,Hyundai,Inster,SUV Light,,3.85,41,0.81%,,$0
Jun-25,Hyundai,Ioniq 5,SUV Medium > $60K,,3.85,62,1.42%,,$0
Jun-25,Hyundai,Ioniq 6,Medium > $60K,,3.85,9,1.26%,Finance;Accessory,"$100,000"
Jun-25,Hyundai,Ioniq 9,SUV Upper Large < $120K,,3.85,0,0.00%,,$0
Jun-25,Hyundai,Kona,SUV Small < $45K,,3.85,2484,15.62%,Finance,$0
Jun-25,Hyundai,Nexo,SUV Medium > $60K,,3.85,0,0.00%,,$0
Jun-25,Hyundai,Palisade,SUV Large < $80K,,3.85,189,1.30%,Cash Back,"$840,000"
Jun-25,Hyundai,Santa Fe,SUV Large < $80K,,3.85,575,3.97%,,$0
Jun-25,Hyundai,Sonata,Medium < $60K,,3.85,26,1.68%,,$0
Jun-25,Hyundai,Staria,People Movers < $70K,,3.85,98,8.28%,Driveaway,"$15,250"
Jun-25,Hyundai,Staria-Load,Vans/CC 2.5-3.5t,,3.85,328,14.88%,Finance,"$1,070,000"
Jun-25,Hyundai,Tucson,SUV Medium < $60K,,3.85,2332,10.53%,Driveaway,"$1,333,060"
Jun-25,Hyundai,Venue,SUV Light,,3.85,843,16.57%,Driveaway,"$627,060"
Jun-25,Hyundai,i20,Light > $30K,,3.85,164,26.54%,,$0
Jun-25,Hyundai,i30,Small < $45K,,3.85,460,8.51%,Driveaway,"$1,786,920"
Jun-25,Hyundai,iLoad,Vans/CC 2.5-3.5t,,3.85,0,0.00%,,$0
Jun-25,Ineos,Grenadier,SUV Large > $80K,,3.85,0,0.00%,Pack,$0
Jun-25,Ineos,Grenadier Quartermaster,PU/CC 4X4,,3.85,0,0.00%,Reduced Price,$0
Jun-25,Isuzu,D-Max,PU/CC 4X4,,3.85,38,0.15%,Driveaway,"$6,266,478"
Jun-25,Isuzu,MU-X,SUV Large < $80K,,3.85,2033,14.08%,Driveaway,"$8,251,244"
Jun-25,Isuzu,S,PU/CC 4X4,,3.85,0,0.00%,,$0
Jun-25,Iveco,Daily,LD 3501-8000 kgs GVM,,3.85,0,0.00%,,$0
Jun-25,Iveco,Mellor,Light Buses => 20 Seats,,3.85,0,0.00%,,$0
Jun-25,JAC,T9,PU/CC 4X4,,3.85,118,0.48%,Reduced Price;Gift,"$399,000"
Jun-25,JMC,Conquer,LD 3501-8000 kgs GVM,,3.85,0,0.00%,,$0
Jun-25,JMC,Vigus,PU/CC 4X2,,3.85,0,0.00%,,$0
Jun-25,Jaecoo,J7,SUV Medium < $60K,,3.85,317,1.45%,Servicing,"$516,800"
Jun-25,Jaecoo,J8,SUV Large < $80K,,3.85,63,0.44%,Servicing,"$108,300"
Jun-25,Jaguar,E-Pace,SUV Small > $45K,,3.85,39,0.94%,,$0
Jun-25,Jaguar,F-Pace,SUV Large > $80K,,3.85,55,1.89%,,$0
Jun-25,Jaguar,F-Type,Sports > $90K,,3.85,0,0.00%,,$0
Jun-25,Jaguar,I-Pace,SUV Large > $80K,,3.85,0,0.00%,,$0
Jun-25,Jaguar,XE,Medium > $60K,,3.85,0,0.00%,,$0
Jun-25,Jaguar,XF,Large > $70K,,3.85,0,0.00%,,$0
Jun-25,Jeep,Avenger,SUV Light,,3.85,11,0.22%,Driveaway,"$89,038"
Jun-25,Jeep,Cherokee,SUV Medium < $60K,,3.85,0,0.00%,,$0
Jun-25,Jeep,Compass,SUV Small < $45K,,3.85,16,0.11%,,$0
Jun-25,Jeep,Gladiator,PU/CC 4X4,,3.85,35,0.14%,Driveaway,"$109,830"
Jun-25,Jeep,Grand Cherokee,SUV Large > $80K,,3.85,18,0.61%,Driveaway,"$86,285"
Jun-25,Jeep,Grand Cherokee L,SUV Large > $80K,,3.85,53,1.83%,,$0
Jun-25,Jeep,Wrangler,SUV Large < $80K,,3.85,37,0.26%,Driveaway,"$75,538"
Jun-25,Joylong,E6,Light Buses < 20 Seats,,3.85,0,0.00%,,$0
Jun-25,KGM,Actyon,SUV Medium < $60K,,3.85,56,0.25%,,$0
Jun-25,KGM,Korando,SUV Medium < $60K,,3.85,13,0.06%,Factory Bonus,"$12,000"
Jun-25,KGM,Musso,PU/CC 4X4,,3.85,249,1.01%,Reduced Price,$0
Jun-25,KGM,Rexton,SUV Large < $80K,,3.85,159,1.10%,Reduced Price,$0
Jun-25,KGM,Torres,SUV Medium < $60K,,3.85,28,0.13%,Reduced Price,"$108,000"
Jun-25,Kia,Carnival,People Movers < $70K,,3.85,973,82.33%,,$0
Jun-25,Kia,Cerato,Small < $45K,,3.85,3,0.06%,,$0
Jun-25,Kia,EV3,SUV Small > $45K,,3.85,321,7.73%,Finance,"$206,000"
Jun-25,Kia,EV5,SUV Medium > $60K,,3.85,553,12.67%,,$0
Jun-25,Kia,EV6,SUV Large > $80K,,3.85,29,1.00%,,$0
Jun-25,Kia,EV9,SUV Upper Large < $120K,,3.85,19,0.99%,,$0
Jun-25,Kia,K4,Small < $45K,,3.85,772,14.28%,Finance,"$1,719,000"
Jun-25,Kia,Niro,SUV Small > $45K,,3.85,17,0.41%,,$0
Jun-25,Kia,Picanto,Micro,,3.85,722,95.51%,Driveaway,"$987,588"
Jun-25,Kia,Rio,Light < $30K,,3.85,0,0.00%,,$0
Jun-25,Kia,Seltos,SUV Small < $45K,,3.85,782,4.93%,,$0
Jun-25,Kia,Sorento,SUV Large < $80K,,3.85,967,6.69%,,$0
Jun-25,Kia,Sportage,SUV Medium < $60K,,3.85,1835,8.27%,,$0
Jun-25,Kia,Stinger,Large < $70K,,3.85,0,0.00%,,$0
Jun-25,Kia,Stonic,SUV Light,,3.85,581,11.42%,Driveaway,"$941,789"
Jun-25,Kia,Tasman,PU/CC 4X4,,3.85,0,0.00%,,$0
Jun-25,LDV,D90,SUV Large < $80K,,3.85,346,2.39%,Driveaway,$0
Jun-25,LDV,Deliver 7,Vans/CC 2.5-3.5t,,3.85,124,5.62%,,$0
Jun-25,LDV,Deliver 9,LD 3501-8000 kgs GVM,,3.85,21,1.56%,Driveaway,"$770,912"
Jun-25,LDV,G10,Vans/CC 2.5-3.5t,,3.85,167,7.58%,Driveaway,$0
Jun-25,LDV,MIFA,People Movers < $70K,,3.85,20,1.69%,Driveaway,"$9,000"
Jun-25,LDV,MIFA 9,People Movers > $70K,,3.85,0,0.00%,,$0
Jun-25,LDV,T60 Max,PU/CC 4X4,,3.85,495,2.00%,Reduced Price,"$5,789,019"
Jun-25,LDV,Terron 9,PU/CC 4X4,,3.85,11,0.04%,,$0
